"id" ,"cliente"                     ,"valor_pago" ,"produto"             ,"data_pagamento" ,"status_entrega"
1738 ,"Sr. Carlos Eduardo Monteiro" ,     1281.1  ,"Ferramenta"          ,"2020-06-22"     ,"Cancelado"
1741 ,"Dra. Jade Sampaio"           ,     1652.93 ,"Utensílio Doméstico" ,"2022-05-17"     ,"Cancelado"
1743 ,"Stella Castro"               ,     4262.13 ,"Utensílio Doméstico" ,"2024-09-22"     ,"Devolvido"
1745 ,"Dra. Cecília Porto"          ,     3951.18 ,"Ferramenta"          ,"2024-10-29"     ,"Cancelado"
1746 ,"Emanuelly Azevedo"           ,     2953.9  ,"Ferramenta"          ,"2019-08-20"     ,"Cancelado"
1747 ,"João Gabriel Pinto"          ,     4561.58 ,"Utensílio Doméstico" ,"2021-10-22"     ,"Extraviado"
1748 ,"Otto Aparecida"              ,     4457.98 ,"Utensílio Doméstico" ,"2023-04-01"     ,"Entregue"
1749 ,"Rael Araújo"                 ,     2175.91 ,"Brinquedo"           ,"2021-01-30"     ,"Devolvido"
1751 ,"Isaque Cunha"                ,     1980.13 ,"Brinquedo"           ,"2023-08-28"     ,"Entregue"
1752 ,"Cecília da Cruz"             ,     1610.66 ,"Brinquedo"           ,"2024-03-26"     ,"Em Devolução"
1753 ,"Rael Dias"                   ,     4805.46 ,"Brinquedo"           ,"2024-11-04"     ,"Cancelado"
1754 ,"José Leão"                   ,     2674.87 ,"Brinquedo"           ,"2022-06-20"     ,"Devolvido"
1755 ,"Caroline Santos"             ,     1308.01 ,"Ferramenta"          ,"2020-12-28"     ,"Cancelado"
1756 ,"Yasmin Gomes"                ,     2080.66 ,"Ferramenta"          ,"2024-07-17"     ,"Entregue"
1758 ,"Isaac Ramos"                 ,     1092.07 ,"Brinquedo"           ,"2020-07-27"     ,"Em Devolução"
1759 ,"Bryan Freitas"               ,     4014.75 ,"Brinquedo"           ,"2019-11-14"     ,"Em Devolução"
1760 ,"Matheus Ramos"               ,     2803.22 ,"Ferramenta"          ,"2021-09-07"     ,"Devolvido"
1762 ,"Nina Pimenta"                ,     4633.71 ,"Utensílio Doméstico" ,"2024-01-21"     ,"Em Devolução"
1763 ,"Dra. Evelyn Castro"          ,     1292.41 ,"Utensílio Doméstico" ,"2024-01-09"     ,"Em Devolução"
1764 ,"Cauê Gomes"                  ,     4417.23 ,"Utensílio Doméstico" ,"2023-04-01"     ,"Em Devolução"
1765 ,"Ryan Melo"                   ,     3750.44 ,"Utensílio Doméstico" ,"2020-08-03"     ,"Cancelado"
1766 ,"Caroline Pereira"            ,     4013.15 ,"Utensílio Doméstico" ,"2021-12-25"     ,"Entregue"
1767 ,"Anthony Gabriel Costela"     ,     3637.52 ,"Brinquedo"           ,"2021-01-12"     ,"Entregue"
1768 ,"Dra. Bianca Ribeiro"         ,     2119    ,"Ferramenta"          ,"2019-03-10"     ,"Devolvido"
1769 ,"Lorenzo Pinto"               ,     2000.73 ,"Ferramenta"          ,"2023-04-28"     ,"Devolvido"
1770 ,"Lucas Jesus"                 ,     2678.05 ,"Brinquedo"           ,"2023-09-04"     ,"Em Devolução"
1771 ,"Davi da Cruz"                ,     4293.44 ,"Utensílio Doméstico" ,"2021-02-22"     ,"Entregue"
1772 ,"Sra. Melina Cavalcanti"      ,     4505.7  ,"Brinquedo"           ,"2023-02-14"     ,"Entregue"
1773 ,"Dr. Pedro Henrique Jesus"    ,     4811.67 ,"Brinquedo"           ,"2021-03-09"     ,"Extraviado"
1774 ,"Caio Novais"                 ,     2306.88 ,"Ferramenta"          ,"2023-10-21"     ,"Extraviado"
1775 ,"Calebe Albuquerque"          ,     4867.61 ,"Utensílio Doméstico" ,"2024-09-11"     ,"Extraviado"
1776 ,"Maria Isis Rezende"          ,     1365.45 ,"Brinquedo"           ,"2021-11-17"     ,"Em Devolução"
1777 ,"Aylla Leão"                  ,     2971.55 ,"Utensílio Doméstico" ,"2019-05-06"     ,"Em Devolução"
1778 ,"Enzo Gabriel da Rosa"        ,     4304.22 ,"Brinquedo"           ,"2020-09-02"     ,"Devolvido"
1779 ,"Lucca Abreu"                 ,     4064.63 ,"Utensílio Doméstico" ,"2024-10-23"     ,"Extraviado"
1780 ,"Caleb Fernandes"             ,     1320.04 ,"Utensílio Doméstico" ,"2023-07-09"     ,"Em Devolução"
1781 ,"Fernanda da Cruz"            ,     3039.13 ,"Utensílio Doméstico" ,"2021-03-31"     ,"Cancelado"
1783 ,"Maria Liz Albuquerque"       ,     3367.56 ,"Ferramenta"          ,"2019-08-15"     ,"Cancelado"
1784 ,"Lucas Silveira"              ,     2558.58 ,"Utensílio Doméstico" ,"2020-03-31"     ,"Cancelado"
1786 ,"Cauã Nogueira"               ,     3081.97 ,"Ferramenta"          ,"2022-09-12"     ,"Extraviado"
1787 ,"Srta. Isabelly Camargo"      ,     1576.96 ,"Brinquedo"           ,"2023-02-07"     ,"Extraviado"
1788 ,"Eloah Cavalcante"            ,     4111.73 ,"Utensílio Doméstico" ,"2021-10-16"     ,"Cancelado"
1789 ,"Srta. Maysa Santos"          ,     1810.1  ,"Utensílio Doméstico" ,"2023-12-28"     ,"Devolvido"
1790 ,"Marcos Vinicius Almeida"     ,     1965.46 ,"Utensílio Doméstico" ,"2024-10-06"     ,"Extraviado"
1791 ,"Leonardo Barros"             ,     3508.14 ,"Utensílio Doméstico" ,"2022-10-13"     ,"Cancelado"
1792 ,"Giovanna da Cunha"           ,     3405.45 ,"Utensílio Doméstico" ,"2023-05-04"     ,"Em Devolução"
1793 ,"Ravi Ramos"                  ,     1025.17 ,"Brinquedo"           ,"2022-07-26"     ,"Cancelado"
1794 ,"Maria Eduarda Cirino"        ,     2620.42 ,"Utensílio Doméstico" ,"2021-07-21"     ,"Em Devolução"
1795 ,"Otto Pereira"                ,     4057.85 ,"Utensílio Doméstico" ,"2020-05-27"     ,"Devolvido"
1796 ,"Dr. Renan Pires"             ,     3910.25 ,"Utensílio Doméstico" ,"2024-02-12"     ,"Extraviado"
1797 ,"Sra. Isis Ferreira"          ,     4593.64 ,"Ferramenta"          ,"2020-08-20"     ,"Extraviado"
1798 ,"Francisco Câmara"            ,     1578.09 ,"Utensílio Doméstico" ,"2024-05-26"     ,"Devolvido"
1800 ,"Sra. Isadora Almeida"        ,     4844.34 ,"Ferramenta"          ,"2024-11-22"     ,"Entregue"
1802 ,"Luísa Novaes"                ,     4292.84 ,"Brinquedo"           ,"2019-10-19"     ,"Em Devolução"
1803 ,"Maria Sophia Martins"        ,     4703.78 ,"Brinquedo"           ,"2023-10-02"     ,"Devolvido"
1805 ,"Bernardo Mendonça"           ,     3086.05 ,"Ferramenta"          ,"2024-12-13"     ,"Entregue"
1806 ,"Aurora Silveira"             ,     3405.05 ,"Utensílio Doméstico" ,"2022-02-11"     ,"Entregue"
1808 ,"Paulo Almeida"               ,     4815.33 ,"Brinquedo"           ,"2022-04-08"     ,"Extraviado"
1809 ,"Dra. Manuela Sousa"          ,     4133.73 ,"Utensílio Doméstico" ,"2024-06-26"     ,"Cancelado"
1810 ,"Juan Teixeira"               ,     4305.38 ,"Brinquedo"           ,"2024-03-14"     ,"Devolvido"
1811 ,"Melissa Santos"              ,     2216.49 ,"Brinquedo"           ,"2022-01-30"     ,"Entregue"
1812 ,"Benício Andrade"             ,     3863.58 ,"Brinquedo"           ,"2019-07-08"     ,"Devolvido"
1813 ,"Maria Sophia Garcia"         ,     2705.3  ,"Ferramenta"          ,"2023-09-09"     ,"Em Devolução"
1814 ,"Dra. Isabel da Paz"          ,     4365.96 ,"Ferramenta"          ,"2021-11-27"     ,"Em Devolução"
1815 ,"Agatha Pires"                ,     1664.41 ,"Brinquedo"           ,"2021-08-10"     ,"Extraviado"
1816 ,"Ryan Cassiano"               ,     3324.67 ,"Utensílio Doméstico" ,"2021-05-24"     ,"Devolvido"
1817 ,"Maria Laura Silva"           ,     2577.6  ,"Utensílio Doméstico" ,"2024-07-07"     ,"Em Devolução"
1818 ,"Liz Melo"                    ,     4539.08 ,"Brinquedo"           ,"2022-04-14"     ,"Extraviado"
1819 ,"Otto Pacheco"                ,     4497.32 ,"Brinquedo"           ,"2022-11-17"     ,"Em Devolução"
1820 ,"Luiz Felipe Andrade"         ,     2562.07 ,"Ferramenta"          ,"2021-07-18"     ,"Cancelado"
1821 ,"Luana Azevedo"               ,     1725.54 ,"Utensílio Doméstico" ,"2023-02-02"     ,"Devolvido"
1822 ,"Sr. Marcos Vinicius Alves"   ,     1026.42 ,"Brinquedo"           ,"2022-10-01"     ,"Cancelado"
1823 ,"Fernando Monteiro"           ,     4860.44 ,"Ferramenta"          ,"2024-04-06"     ,"Cancelado"
1824 ,"Felipe Pereira"              ,     2481.63 ,"Ferramenta"          ,"2019-03-12"     ,"Devolvido"
1825 ,"Emanuelly Albuquerque"       ,     4572.62 ,"Ferramenta"          ,"2022-12-04"     ,"Entregue"
1826 ,"Maya Rocha"                  ,     2347.43 ,"Brinquedo"           ,"2021-08-03"     ,"Entregue"
1827 ,"Miguel Macedo"               ,     2610.91 ,"Utensílio Doméstico" ,"2020-11-13"     ,"Extraviado"
1828 ,"Ana Carolina Castro"         ,     3079.24 ,"Ferramenta"          ,"2021-11-15"     ,"Em Devolução"
1829 ,"Danilo Melo"                 ,     3076.64 ,"Ferramenta"          ,"2023-11-21"     ,"Em Devolução"
1830 ,"Leandro da Rosa"             ,     3462.71 ,"Brinquedo"           ,"2021-05-07"     ,"Devolvido"
1831 ,"Juliana Farias"              ,     3889.44 ,"Brinquedo"           ,"2023-07-24"     ,"Extraviado"
1832 ,"Bento Teixeira"              ,     1541.61 ,"Utensílio Doméstico" ,"2022-11-26"     ,"Entregue"
1833 ,"Henry Marques"               ,     3454.42 ,"Ferramenta"          ,"2022-10-20"     ,"Cancelado"
1834 ,"Gabrielly Garcia"            ,     1453.01 ,"Brinquedo"           ,"2024-04-03"     ,"Cancelado"
1835 ,"Ana Cecília Aparecida"       ,     2594.48 ,"Utensílio Doméstico" ,"2023-10-07"     ,"Entregue"
1837 ,"Alexandre Andrade"           ,     4871.19 ,"Brinquedo"           ,"2022-09-30"     ,"Entregue"
1838 ,"Enzo Gabriel Melo"           ,     2099.7  ,"Ferramenta"          ,"2022-11-23"     ,"Entregue"
1839 ,"Cecilia Almeida"             ,     1635.12 ,"Brinquedo"           ,"2024-09-07"     ,"Entregue"
1840 ,"Catarina Vieira"             ,     3544.23 ,"Utensílio Doméstico" ,"2019-08-11"     ,"Devolvido"
1841 ,"Srta. Bruna Costa"           ,     3772.57 ,"Brinquedo"           ,"2023-12-04"     ,"Entregue"
1842 ,"Marina Barros"               ,     1125.27 ,"Brinquedo"           ,"2019-09-10"     ,"Entregue"
1843 ,"Sra. Sarah Siqueira"         ,     3035.5  ,"Ferramenta"          ,"2024-04-29"     ,"Em Devolução"
1844 ,"Bella Carvalho"              ,     2845.32 ,"Utensílio Doméstico" ,"2024-02-17"     ,"Cancelado"
1845 ,"Sra. Sophia Cardoso"         ,     2092.81 ,"Utensílio Doméstico" ,"2019-06-26"     ,"Entregue"
1846 ,"Ana Beatriz Siqueira"        ,     3739.22 ,"Ferramenta"          ,"2024-04-10"     ,"Devolvido"
1848 ,"Maria Fernanda Moura"        ,     2983.91 ,"Brinquedo"           ,"2024-06-27"     ,"Entregue"
1849 ,"Ísis Gonçalves"              ,     2925.1  ,"Ferramenta"          ,"2024-06-14"     ,"Cancelado"
1850 ,"Caleb Cassiano"              ,     1338.31 ,"Ferramenta"          ,"2022-08-18"     ,"Entregue"
1851 ,"Dr. Luiz Gustavo Montenegro" ,     4338.07 ,"Brinquedo"           ,"2021-03-29"     ,"Devolvido"
1852 ,"Alexandre Casa Grande"       ,     3891.88 ,"Brinquedo"           ,"2020-07-18"     ,"Entregue"
1853 ,"Giovanna Rezende"            ,     3233.45 ,"Brinquedo"           ,"2024-06-01"     ,"Em Devolução"
1854 ,"Danilo Mendonça"             ,     4179.92 ,"Utensílio Doméstico" ,"2023-05-29"     ,"Em Devolução"
1855 ,"Carolina da Mota"            ,     4697.66 ,"Brinquedo"           ,"2024-10-17"     ,"Cancelado"
1857 ,"Dr. Guilherme Pires"         ,     1718.3  ,"Brinquedo"           ,"2019-07-28"     ,"Entregue"
1858 ,"Clara Pires"                 ,     1927.78 ,"Ferramenta"          ,"2020-07-04"     ,"Extraviado"
1859 ,"Danilo Pinto"                ,     1725.88 ,"Ferramenta"          ,"2023-01-09"     ,"Extraviado"
1860 ,"Luiz Gustavo Guerra"         ,     2724.94 ,"Brinquedo"           ,"2023-08-13"     ,"Entregue"
1861 ,"Mathias Novais"              ,     1646.09 ,"Ferramenta"          ,"2021-02-21"     ,"Extraviado"
1862 ,"Luísa da Conceição"          ,     2756.82 ,"Utensílio Doméstico" ,"2021-05-13"     ,"Extraviado"
1863 ,"Zoe da Mata"                 ,     2641.39 ,"Brinquedo"           ,"2023-09-02"     ,"Em Devolução"
1864 ,"João Aparecida"              ,     3257    ,"Utensílio Doméstico" ,"2023-06-20"     ,"Cancelado"
1868 ,"Bruna Cavalcante"            ,     1411.3  ,"Ferramenta"          ,"2021-12-25"     ,"Cancelado"
1869 ,"Ana Sophia Jesus"            ,     4697.74 ,"Utensílio Doméstico" ,"2020-09-16"     ,"Extraviado"
1870 ,"Dra. Ana Cecília da Luz"     ,     2070.41 ,"Ferramenta"          ,"2019-01-12"     ,"Devolvido"
1871 ,"Eduarda Farias"              ,     2387.07 ,"Ferramenta"          ,"2020-01-12"     ,"Em Devolução"
1872 ,"Isabel Pacheco"              ,     3908.3  ,"Brinquedo"           ,"2022-04-17"     ,"Extraviado"
1873 ,"Arthur Gabriel Ramos"        ,     3930.09 ,"Ferramenta"          ,"2022-04-04"     ,"Cancelado"
1874 ,"Rafael Nogueira"             ,     3983.24 ,"Brinquedo"           ,"2022-12-13"     ,"Em Devolução"
1875 ,"Lívia Ferreira"              ,     2914.38 ,"Ferramenta"          ,"2021-03-11"     ,"Entregue"
1876 ,"Otto Fonseca"                ,     1903.15 ,"Utensílio Doméstico" ,"2020-02-12"     ,"Em Devolução"
1877 ,"Matheus Teixeira"            ,     2774.17 ,"Utensílio Doméstico" ,"2022-08-07"     ,"Devolvido"
1879 ,"Maria Júlia Castro"          ,     1857.61 ,"Ferramenta"          ,"2019-12-04"     ,"Em Devolução"
1880 ,"Maria Helena Macedo"         ,     1770.46 ,"Ferramenta"          ,"2023-12-18"     ,"Extraviado"
1881 ,"Dra. Hadassa da Cunha"       ,     3804.27 ,"Ferramenta"          ,"2019-05-19"     ,"Entregue"
1882 ,"Alexandre da Rosa"           ,     4074.71 ,"Brinquedo"           ,"2024-06-19"     ,"Extraviado"
1883 ,"Srta. Beatriz Cassiano"      ,     3739.95 ,"Ferramenta"          ,"2020-07-02"     ,"Em Devolução"
1884 ,"Jade Moreira"                ,     4617.89 ,"Utensílio Doméstico" ,"2024-06-01"     ,"Extraviado"
1885 ,"Luna Nascimento"             ,     2677    ,"Brinquedo"           ,"2023-05-15"     ,"Extraviado"
1886 ,"Nicole Campos"               ,     3507.18 ,"Utensílio Doméstico" ,"2020-07-03"     ,"Devolvido"
1887 ,"Dr. José Silveira"           ,     2470.11 ,"Brinquedo"           ,"2020-09-16"     ,"Extraviado"
1888 ,"Sophie Almeida"              ,     4994.15 ,"Utensílio Doméstico" ,"2021-12-31"     ,"Em Devolução"
1889 ,"Sophie Montenegro"           ,     3096.7  ,"Ferramenta"          ,"2020-03-20"     ,"Devolvido"
1890 ,"Nicolas Silveira"            ,     1706.03 ,"Ferramenta"          ,"2019-03-21"     ,"Devolvido"
1891 ,"Oliver Novais"               ,     3870.3  ,"Utensílio Doméstico" ,"2019-07-07"     ,"Em Devolução"
1892 ,"Apollo Alves"                ,     2610.77 ,"Ferramenta"          ,"2021-12-15"     ,"Em Devolução"
1893 ,"Yasmin Ferreira"             ,     1906.31 ,"Ferramenta"          ,"2022-04-18"     ,"Em Devolução"
1894 ,"Melina Novais"               ,     1135.71 ,"Brinquedo"           ,"2023-06-19"     ,"Devolvido"
1895 ,"Sra. Ester Pastor"           ,     2977.06 ,"Ferramenta"          ,"2023-07-12"     ,"Extraviado"
1896 ,"Maria Alice Costela"         ,     1267.02 ,"Ferramenta"          ,"2020-11-05"     ,"Devolvido"
1897 ,"Henry Brito"                 ,     3202.39 ,"Ferramenta"          ,"2019-12-29"     ,"Em Devolução"
1901 ,"Samuel Fernandes"            ,     1103.59 ,"Brinquedo"           ,"2023-04-04"     ,"Devolvido"
1902 ,"Srta. Ana Clara Fonseca"     ,     1853.89 ,"Brinquedo"           ,"2024-07-13"     ,"Entregue"
1903 ,"Matteo Nascimento"           ,     2750.01 ,"Brinquedo"           ,"2022-11-25"     ,"Cancelado"
1904 ,"Aylla das Neves"             ,     2009.45 ,"Utensílio Doméstico" ,"2024-05-13"     ,"Em Devolução"
1905 ,"Cecilia Casa Grande"         ,     1834.35 ,"Ferramenta"          ,"2019-05-20"     ,"Cancelado"
1906 ,"Sr. Augusto Alves"           ,     3681.26 ,"Brinquedo"           ,"2021-12-08"     ,"Em Devolução"
1907 ,"Vinicius Aragão"             ,     4787.31 ,"Utensílio Doméstico" ,"2019-11-02"     ,"Em Devolução"
1908 ,"Catarina Nunes"              ,     4249.82 ,"Ferramenta"          ,"2020-07-19"     ,"Entregue"
1909 ,"Luiz Henrique Cardoso"       ,     1329.19 ,"Ferramenta"          ,"2024-04-15"     ,"Extraviado"
1910 ,"Sr. Lucas Caldeira"          ,     2156.91 ,"Ferramenta"          ,"2024-04-16"     ,"Extraviado"
1912 ,"Maria Clara Cirino"          ,     1739.76 ,"Brinquedo"           ,"2023-08-16"     ,"Cancelado"
1913 ,"Olívia Guerra"               ,     3113.44 ,"Utensílio Doméstico" ,"2021-06-05"     ,"Extraviado"
1914 ,"Caleb Leão"                  ,     1613.51 ,"Ferramenta"          ,"2024-02-16"     ,"Extraviado"
1915 ,"Marina Rios"                 ,     1937.38 ,"Utensílio Doméstico" ,"2021-12-15"     ,"Entregue"
1916 ,"Clara Lima"                  ,     3658.33 ,"Utensílio Doméstico" ,"2023-11-10"     ,"Entregue"
1917 ,"Evelyn da Mata"              ,     2580.04 ,"Brinquedo"           ,"2019-06-07"     ,"Devolvido"
1918 ,"Ravi Lucca Duarte"           ,     2614.04 ,"Utensílio Doméstico" ,"2021-03-06"     ,"Devolvido"
1919 ,"Manuela da Cruz"             ,     4973.65 ,"Utensílio Doméstico" ,"2019-12-22"     ,"Em Devolução"
1922 ,"Sra. Emanuella Borges"       ,     3577.94 ,"Utensílio Doméstico" ,"2022-12-19"     ,"Devolvido"
1923 ,"João Gabriel Fogaça"         ,     2702.97 ,"Brinquedo"           ,"2022-12-22"     ,"Cancelado"
1924 ,"Daniel Garcia"               ,     1547.87 ,"Brinquedo"           ,"2020-12-06"     ,"Devolvido"
1925 ,"Dr. Lucas Gabriel Teixeira"  ,     4760.78 ,"Brinquedo"           ,"2024-03-08"     ,"Em Devolução"
1926 ,"Kevin Porto"                 ,     4392.04 ,"Ferramenta"          ,"2020-02-13"     ,"Extraviado"
1927 ,"Eduarda Melo"                ,     3963.55 ,"Brinquedo"           ,"2024-10-01"     ,"Devolvido"
1928 ,"Vinicius da Luz"             ,     1429.42 ,"Brinquedo"           ,"2024-05-18"     ,"Em Devolução"
1929 ,"Benjamim Garcia"             ,     4501.24 ,"Utensílio Doméstico" ,"2023-06-19"     ,"Extraviado"
1930 ,"Nicole Mendonça"             ,     4872.92 ,"Brinquedo"           ,"2022-12-24"     ,"Em Devolução"
1931 ,"Srta. Ana Laura Camargo"     ,     4364.9  ,"Brinquedo"           ,"2019-11-28"     ,"Cancelado"
1932 ,"Nathan Pereira"              ,     2735.33 ,"Ferramenta"          ,"2024-05-08"     ,"Em Devolução"
1933 ,"Bruno Oliveira"              ,     3801.26 ,"Utensílio Doméstico" ,"2022-06-26"     ,"Cancelado"
1935 ,"Milena Sampaio"              ,     4276.57 ,"Ferramenta"          ,"2020-08-07"     ,"Devolvido"
1936 ,"Sr. Nathan da Luz"           ,     3708.79 ,"Brinquedo"           ,"2024-05-10"     ,"Em Devolução"
1937 ,"Enrico Silveira"             ,     4137.17 ,"Utensílio Doméstico" ,"2019-07-07"     ,"Devolvido"
1938 ,"Stephany Vargas"             ,     3409.7  ,"Ferramenta"          ,"2021-02-22"     ,"Em Devolução"
1940 ,"Raul Araújo"                 ,     2566.27 ,"Brinquedo"           ,"2019-11-03"     ,"Em Devolução"
1941 ,"Theo Câmara"                 ,     2337.47 ,"Utensílio Doméstico" ,"2024-07-29"     ,"Extraviado"
1942 ,"Davi Lucas Teixeira"         ,     1234.07 ,"Utensílio Doméstico" ,"2021-08-21"     ,"Cancelado"
1943 ,"Luiz Miguel Sá"              ,     3408.87 ,"Brinquedo"           ,"2020-05-07"     ,"Entregue"
1944 ,"Sr. Guilherme da Costa"      ,     1814.02 ,"Ferramenta"          ,"2022-09-13"     ,"Cancelado"
1945 ,"Dr. Luigi Pastor"            ,     2739.37 ,"Ferramenta"          ,"2024-11-04"     ,"Em Devolução"
1946 ,"Sofia Ribeiro"               ,     1500.12 ,"Ferramenta"          ,"2024-04-07"     ,"Entregue"
1948 ,"João Gabriel Costa"          ,     4551.54 ,"Brinquedo"           ,"2022-01-01"     ,"Devolvido"
1949 ,"Srta. Luana Macedo"          ,     4277.38 ,"Utensílio Doméstico" ,"2020-01-17"     ,"Extraviado"
1951 ,"Ísis Sousa"                  ,     1055.9  ,"Brinquedo"           ,"2022-12-14"     ,"Entregue"
1952 ,"Luiza Pereira"               ,     1398.8  ,"Ferramenta"          ,"2023-10-11"     ,"Extraviado"
1953 ,"Lucas Monteiro"              ,     2608.18 ,"Ferramenta"          ,"2019-11-14"     ,"Extraviado"
1954 ,"Dra. Amanda Sousa"           ,     3704.46 ,"Ferramenta"          ,"2021-11-21"     ,"Devolvido"
1956 ,"Davi Miguel Teixeira"        ,     2889.24 ,"Utensílio Doméstico" ,"2024-03-23"     ,"Entregue"
1957 ,"Lorenzo das Neves"           ,     1596.42 ,"Ferramenta"          ,"2023-01-02"     ,"Devolvido"
1958 ,"Benicio Teixeira"            ,     3830.91 ,"Ferramenta"          ,"2020-05-18"     ,"Em Devolução"
1959 ,"Luiz Miguel Gomes"           ,     2396.69 ,"Ferramenta"          ,"2024-12-01"     ,"Entregue"
1961 ,"Srta. Heloisa Nunes"         ,     2582.92 ,"Ferramenta"          ,"2019-01-17"     ,"Em Devolução"
1965 ,"Dr. Samuel Farias"           ,     2675.62 ,"Brinquedo"           ,"2023-11-08"     ,"Extraviado"
1968 ,"Anthony Gabriel Cunha"       ,     2926.45 ,"Utensílio Doméstico" ,"2024-01-17"     ,"Devolvido"
1969 ,"Sra. Letícia Guerra"         ,     2215.02 ,"Ferramenta"          ,"2021-07-27"     ,"Cancelado"
1970 ,"Dra. Caroline Cavalcanti"    ,     3396.01 ,"Ferramenta"          ,"2021-11-11"     ,"Devolvido"
1971 ,"Gael Barbosa"                ,     3964.53 ,"Ferramenta"          ,"2024-03-19"     ,"Cancelado"
1972 ,"Theodoro Montenegro"         ,     4903.39 ,"Brinquedo"           ,"2019-12-25"     ,"Entregue"
1973 ,"Ryan Campos"                 ,     4876.13 ,"Ferramenta"          ,"2021-11-20"     ,"Em Devolução"
1974 ,"Pedro Henrique Cirino"       ,     2637.94 ,"Brinquedo"           ,"2019-09-12"     ,"Entregue"
1977 ,"Giovanna Ramos"              ,     2021.7  ,"Utensílio Doméstico" ,"2021-02-25"     ,"Cancelado"
1978 ,"Calebe Garcia"               ,     4398.7  ,"Brinquedo"           ,"2021-12-05"     ,"Devolvido"
1980 ,"Laura Brito"                 ,     3101.76 ,"Utensílio Doméstico" ,"2019-11-04"     ,"Entregue"
1981 ,"Gabriel Silva"               ,     1227.48 ,"Brinquedo"           ,"2019-10-13"     ,"Extraviado"
1982 ,"Sra. Kamilly Vieira"         ,     4615.04 ,"Brinquedo"           ,"2023-01-21"     ,"Entregue"
1983 ,"Pietro Santos"               ,     2476.11 ,"Brinquedo"           ,"2021-01-06"     ,"Devolvido"
1984 ,"Caleb Gonçalves"             ,     4238.47 ,"Ferramenta"          ,"2019-01-26"     ,"Em Devolução"
1986 ,"Dr. Davi Farias"             ,     3449.02 ,"Brinquedo"           ,"2019-05-24"     ,"Cancelado"
1987 ,"Sabrina da Rosa"             ,     4528    ,"Brinquedo"           ,"2020-06-20"     ,"Em Devolução"
1988 ,"Srta. Manuella Farias"       ,     4974.04 ,"Utensílio Doméstico" ,"2020-01-06"     ,"Extraviado"
1989 ,"João Guilherme Marques"      ,     3290.02 ,"Utensílio Doméstico" ,"2019-01-14"     ,"Extraviado"
1990 ,"Eduarda Casa Grande"         ,     2034.33 ,"Brinquedo"           ,"2023-05-29"     ,"Extraviado"
1992 ,"Srta. Maria Julia da Mata"   ,     2680.9  ,"Utensílio Doméstico" ,"2021-10-22"     ,"Extraviado"
1993 ,"Nathan Alves"                ,     1814.62 ,"Utensílio Doméstico" ,"2023-11-08"     ,"Em Devolução"
1994 ,"Brenda Cardoso"              ,     4393.27 ,"Ferramenta"          ,"2023-11-03"     ,"Cancelado"
1995 ,"Lucas da Rosa"               ,     3731.2  ,"Brinquedo"           ,"2022-08-22"     ,"Em Devolução"
1997 ,"Oliver Alves"                ,     4690.85 ,"Brinquedo"           ,"2020-10-16"     ,"Cancelado"
1998 ,"Emanuel Barros"              ,     3775.27 ,"Utensílio Doméstico" ,"2021-07-11"     ,"Entregue"
1999 ,"Milena Nascimento"           ,     3444.05 ,"Utensílio Doméstico" ,"2022-11-06"     ,"Entregue"
